/* DATA DESCRIPTION:
	Scrippsiella sp., biomass as carbon [µg/l] (Scrippsiella sp. C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Skeletonema costatum, biomass as carbon [µg/l] (S. costatum C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Stephanopyxis turris, biomass as carbon [µg/l] (S. turris C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Subsilicea fragilarioides, biomass as carbon [µg/l] (S. fragilarioides C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassionema nitzschioides, biomass as carbon [µg/l] (T. nitzschioides C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassiosira minima, biomass as carbon [µg/l] (T. minima C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassiosira rotula, biomass as carbon [µg/l] (T. rotula C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassiosira sp., biomass as carbon [µg/l] (Thalassiosira sp. C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	924 data points
*/
Date/Time	Depth water [m]	Acineta sp. C [µg/l]	A. senarius C [µg/l]	Amphidinium sp. C [µg/l]	A. glacialis C [µg/l]	A. karianus C [µg/l]	Attheya sp. C [µg/l]	B. hyalinum C [µg/l]	Balanion sp. C [µg/l]	B. alternans C [µg/l]	B. brockmannii C [µg/l]	C. pelagica C [µg/l]	C. fusus C [µg/l]	C. danicus C [µg/l]	C. densus C [µg/l]	C. socialis C [µg/l]	Chaetoceros sp. C [µg/l]	Ciliates indet C [µg/l]	T. ciliates C [µg/l]	Coscinodiscus sp. C [µg/l]	C. closterium C [µg/l]	D. surirella C [µg/l]	D. pumila C [µg/l]	D. speculum C [µg/l]	D. complex C [µg/l]	D. brightwellii C [µg/l]	E. tripartita C [µg/l]	Entomoneis sp. C [µg/l]	E. dubium C [µg/l]	E. marina C [µg/l]	Flag indet ellipsoid C [µg/l]	Flag indet sphere C [µg/l]	Flag indet sphere C [µg/l] (long flagellum)	Flag indet sphere C [µg/l] (spiral flagellum)	G. delicatula C [µg/l]	G. flaccida C [µg/l]	Gymnodinium sp. C [µg/l]	Gyrodinium sp. C [µg/l]	G. fasciola C [µg/l]	Gyrosigma sp. C [µg/l]	H. tamesis C [µg/l]	K. glaucum C [µg/l]	L. strobila C [µg/l]	Lennoxia sp. C [µg/l]	L. danicus C [µg/l]	L. minimus C [µg/l]	Licmophora sp. C [µg/l]	L. undulatum C [µg/l]	M. helysia C [µg/l]	M. rubra C [µg/l]	N. scintillans C [µg/l]	O. aurita C [µg/l]	O. aurita var. minima C [µg/l]	O. granulata C [µg/l]	O. mobiliensis C [µg/l]	O. rhombus C [µg/l]	O. rhombus f trigona C [µg/l]	O. sinensis C [µg/l]	Oocystis sp. C [µg/l]	P. sulcata C [µg/l]	Phaeocystis sp. C [µg/l]	P. vanheurckii C [µg/l]	Pleurosigma sp. C [µg/l]	P. stelligera C [µg/l]	Polykrikos sp. C [µg/l]	P. schwarzii C [µg/l]	P. minimum C [µg/l]	P. triestinum C [µg/l]	P. bipes C [µg/l]	Protoperidinium sp. C [µg/l]	P-n delicatissima C [µg/l]	P-n pungens C [µg/l]	R. amphiceros C [µg/l]	R. imbricata C [µg/l]	R. setigera C [µg/l]	R. setigera f pungens C [µg/l]	R. styliformis C [µg/l]	Scrippsiella sp. C [µg/l]	S. costatum C [µg/l]	S. turris C [µg/l]	S. fragilarioides C [µg/l]	T. nitzschioides C [µg/l]	T. minima C [µg/l]	T. rotula C [µg/l]	Thalassiosira sp. C [µg/l]
2013-01-24	0	0.000	0.969	0.000	0.004	0.000	0.000	0.000	0.000	0.000	1.216	0.000	0.000	0.000	0.000	0.000	0.000	0.855	0.378	0.000	0.003	0.000	0.000	0.000	0.000	0.237	0.000	0.000	0.006	0.000	0.174	0.334	0.019	0.000	0.000	0.000	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.281	0.681	0.000	0.000	0.000	0.000	0.000	0.000	0.048	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.000	0.107	0.000	0.000	0.009	0.020	0.000	0.000
2013-03-19	0	0.000	1.295	0.000	0.000	1.132	0.000	0.000	0.000	0.000	15.479	0.000	0.000	0.000	0.000	0.000	0.486	0.678	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.209	1.450	0.000	0.000	3.420	3.371	0.006	0.086	0.000	0.000	2.681	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	320.089	9.758	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.878	0.000	0.000	0.000	0.672	0.000	1.883
2013-03-21	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.396	0.000	10.370	0.000	0.000	0.000	0.000	0.000	1.722	9.887	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.691	0.000	0.118	8.981	10.430	0.026	0.000	0.000	0.000	2.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.998	0.000	0.000	307.493	10.341	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.024	0.000	0.000	0.000	0.000	0.000	11.885	0.000	0.000	0.500	0.653	0.000	2.432
2013-06-17	0	0.000	0.000	0.000	0.408	0.000	0.000	0.000	0.000	0.000	0.000	1.494	0.000	0.000	0.000	0.000	0.000	0.764	0.000	0.000	7.631	0.000	0.000	0.000	0.000	0.000	0.419	0.000	0.000	0.000	0.000	5.789	0.052	0.000	0.000	0.000	1.516	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	329.606	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52.726	0.000	0.000	0.683	0.000	0.000	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000
2013-06-24	0	0.000	2.434	0.000	1.275	0.000	0.000	0.000	0.000	0.000	0.000	1.739	0.000	0.000	0.000	0.000	0.000	1.001	0.881	0.000	2.151	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.704	0.000	0.000	0.630	0.000	0.161	1.378	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.795	0.000	0.000	0.000	0.557	0.000	0.000	0.000	1.858	0.000	0.000	0.000	64.629	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.135	5.146	47.162	0.000	0.000	0.000	0.363	0.000	0.000	0.000	0.133	0.000	0.000	0.000	0.164	0.000	0.000
2013-07-01	0	0.000	0.000	0.000	3.352	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.696	0.000	0.000	0.778	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.017	0.000	0.000	0.000	0.000	2.225	2.646	0.000	0.000	0.000	0.425	0.000	0.000	0.000	0.000	0.000	0.000	1.897	0.000	3933.265	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.700	0.000	0.372	0.000	1.763	0.000	0.000	0.000	3.588	0.000	17.070	0.108	0.000	1.133	0.000	0.000	0.000	0.690	0.044	0.000	0.000	0.000	0.000	0.000	0.000
2013-07-08	0	0.000	0.140	0.000	1.249	0.000	0.000	0.000	0.190	0.000	0.000	0.000	0.000	0.000	0.226	0.000	0.181	1.928	0.000	0.000	0.226	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.387	0.000	9.313	0.000	0.000	2.363	0.000	0.789	3.224	0.000	0.000	0.000	0.607	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.172	0.678	0.000	0.000	0.000	0.000	0.000	0.173	2.003	0.000	0.000	0.000	0.000	0.000	0.000
2013-09-02	0	0.000	0.884	0.000	0.242	0.000	0.000	1.123	0.000	0.000	0.075	0.617	0.000	0.016	0.000	0.555	0.763	1.303	0.000	0.000	0.430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.038	6.763	0.039	0.000	0.400	0.000	0.582	0.154	0.000	0.000	2.340	0.000	0.000	0.000	0.669	1.528	0.106	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.152	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.625	0.000	0.050	0.000	0.404	0.107	0.000	0.000	0.345	0.034	0.000	0.000	0.000	0.000	0.000	0.000
2013-10-04	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.054	0.000	0.158	1.026	9.799	0.095	0.000	1.608	0.000	0.000	3.218	0.805	0.000	0.000	0.000	0.000	0.189	2.340	7.583	0.000	0.000	3.475	0.000	4.668	0.481	0.000	0.000	0.000	0.000	0.000	0.751	10.776	1.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.421	0.000	0.000	0.000	95.715	0.000	0.000	0.000	0.000	7.446	0.065	2.562	0.102	1.133	0.077	0.201	0.000	2.048	5.260	0.000	0.000	1.535	0.092	0.000	0.000	0.723	0.000	3.397	0.000
2013-10-08	0	0.000	1.927	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.423	0.000	0.016	0.000	0.028	0.187	4.458	0.095	0.000	0.181	0.000	0.000	1.590	1.448	0.000	0.112	0.000	0.000	0.115	0.125	7.539	0.026	0.000	0.642	0.000	1.127	0.240	0.000	1.483	0.000	0.000	0.000	0.564	2.788	0.491	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.359	0.000	0.000	0.000	50.089	0.000	0.000	0.000	0.000	0.000	0.131	0.211	0.000	2.168	0.149	0.093	0.000	0.307	0.419	0.000	0.000	0.000	0.000	0.000	0.000	0.173	0.000	0.410	0.000
2013-12-16	0	0.000	3.294	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.139	0.000	0.000	0.000	0.000	0.000	0.000	0.073	0.658	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.192	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.921	0.032	0.000	0.000	0.000	0.648	0.000	0.000	0.115	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.022	0.000	0.038
