/* DATA DESCRIPTION:
	Rhizosolenia imbricata, biomass as carbon [µg/l] (R. imbricata C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Rhizosolenia setigera, biomass as carbon [µg/l] (R. setigera C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Rhizosolenia styliformis, biomass as carbon [µg/l] (R. styliformis C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Scrippsiella sp., biomass as carbon [µg/l] (Scrippsiella sp. C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Skeletonema sp., biomass as carbon [µg/l] (Skeletonema sp. C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Subsilicea fragilarioides, biomass as carbon [µg/l] (S. fragilarioides C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Surirella sp., biomass as carbon [µg/l] (Surirella sp. C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassionema nitzschioides, biomass as carbon [µg/l] (T. nitzschioides C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassiosira minima, biomass as carbon [µg/l] (T. minima C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassiosira nordenskioeldii, biomass as carbon [µg/l] (T. nordenskioeldii C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassiosira rotula, biomass as carbon [µg/l] (T. rotula C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
	Thalassiosira sp., biomass as carbon [µg/l] (Thalassiosira sp. C) * PI: Rick, Johannes J (https://orcid.org/0000-0002-7842-9347, johannes.rick@awi.de, http://www.awi.de/en/about-us/organisation/staff/johannes-rick.html) * METHOD/DEVICE: Quantitative phyto- and microzooplankton analysis (AWI/BAH) (URI: hdl:10013/epic.45424.d001)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	704 data points
*/
Date/Time	Depth water [m]	Acineta sp. C [µg/l]	Actinocyclus sp. C [µg/l]	A. senarius C [µg/l]	A. splendens C [µg/l]	A. crassum C [µg/l]	A. glacialis C [µg/l]	A. karianus C [µg/l]	Attheya sp. C [µg/l]	B. hyalinum C [µg/l]	Balanion sp. C [µg/l]	B. alternans C [µg/l]	B. brockmannii C [µg/l]	C. pelagica C [µg/l]	C. lineatum C [µg/l]	C. danicus C [µg/l]	C. didymus C [µg/l]	C. socialis C [µg/l]	Chaetoceros sp. C [µg/l]	Choanoflag indet C [µg/l]	Ciliates indet C [µg/l]	T. ciliates C [µg/l]	C. concinnus C [µg/l]	Coscinodiscus sp. C [µg/l]	C. closterium C [µg/l]	D. surirella C [µg/l]	D. pumila C [µg/l]	D. speculum C [µg/l]	Dictyosphaerium sp. C [µg/l]	Dinobryon sp. C [µg/l]	D. acuta C [µg/l]	D. complex C [µg/l]	D. brightwellii C [µg/l]	E. tripartita C [µg/l]	Entomoneis sp. C [µg/l]	E. zodiacus C [µg/l]	E. dubium C [µg/l]	Euplotes sp. C [µg/l]	E. marina C [µg/l]	Flag indet ellipsoid C [µg/l]	Flag indet sphere C [µg/l]	Flag indet sphere C [µg/l] (long flagellum)	G. delicatula C [µg/l]	G. flaccida C [µg/l]	Gymnodinium sp. C [µg/l]	Gyrodinium sp. C [µg/l]	Gyrosigma C [µg/l]	H. tamesis C [µg/l]	H. rotundata C [µg/l]	Heterocapsa sp. C [µg/l]	L. strobila C [µg/l]	L. danicus C [µg/l]	L. minimus C [µg/l]	Licmophora sp. C [µg/l]	L. undulatum C [µg/l]	M. helysia C [µg/l]	M. rubra C [µg/l]	N. scintillans C [µg/l]	O. aurita C [µg/l]	O. aurita var. minima C [µg/l]	O. granulata C [µg/l]	O. mobiliensis C [µg/l]	O. rhombus C [µg/l]	O. rhombus f trigona C [µg/l]	O. sinensis C [µg/l]	P. sulcata C [µg/l]	Phaeocystis sp. C [µg/l]	P. vanheurckii C [µg/l]	Pleurosigma sp. C [µg/l]	P. schwarzii C [µg/l]	P. micans C [µg/l]	P. triestinum C [µg/l]	P. bipes C [µg/l]	Protoperidinium sp. C [µg/l]	P-n delicatissima C [µg/l]	P-n pungens C [µg/l]	R. amphiceros C [µg/l]	R. imbricata C [µg/l]	R. setigera C [µg/l]	R. styliformis C [µg/l]	Scrippsiella sp. C [µg/l]	Skeletonema sp. C [µg/l]	S. fragilarioides C [µg/l]	Surirella sp. C [µg/l]	T. nitzschioides C [µg/l]	T. minima C [µg/l]	T. nordenskioeldii C [µg/l]	T. rotula C [µg/l]	Thalassiosira sp. C [µg/l]
2011-01-03	0	0.000	0.000	0.199	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.667	0.000	0.000	0.000	0.000	0.000	0.016	0.000	3.434	2.175	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.064	0.328	0.000	0.000	0.000	0.000	0.000	0.000	1.073	0.029	0.000	0.000	0.000	0.000	0.229	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.122	0.000	8.701	0.439	0.000	0.000	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.606	0.000	0.000	0.004	0.000	0.000	0.011	0.029	0.000	0.000	0.000
2011-02-25	0	0.000	0.000	0.419	0.000	0.000	0.030	0.028	0.000	0.000	0.000	0.000	3.653	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.396	0.686	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.413	0.000	0.000	0.000	0.000	0.000	0.000	0.604	1.069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.743	0.060	0.000	1.474	1.319	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.299	0.000	0.000	0.108	0.000	0.000	0.038	0.013	0.000	0.000	0.126
2011-03-03	0	0.000	0.000	0.314	0.000	0.000	0.000	0.066	0.000	0.000	0.000	0.000	4.273	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.580	0.183	0.000	0.000	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.446	0.002	0.000	0.000	0.316	0.767	0.000	0.000	0.370	0.000	0.000	0.000	0.000	0.000	0.000	0.648	0.000	0.000	2.235	1.261	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.065	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.613	0.000	0.000	0.064	0.000	0.000	0.000	0.018	0.000	0.000	0.454
2011-03-17	0	0.000	0.000	0.816	0.000	0.000	0.000	0.533	0.000	0.000	0.000	0.000	5.169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.814	4.818	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.182	0.000	0.259	0.000	0.000	0.000	0.000	2.079	1.917	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.275	0.000	0.000	1.571	1.888	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.264	0.000	0.000	0.409	0.000	0.000	0.000	0.055	0.000	0.000	0.572
2011-06-09	0	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.417	1.776	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.239	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.161	0.039	0.000	0.000	0.573	4.472	0.000	0.000	0.000	0.531	0.200	0.000	0.000	0.000	0.000	2.862	0.037	730.054	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.103	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.504	0.091	0.000	0.000	0.000	0.004	0.000	0.000	0.000
2011-08-11	0	0.000	0.000	0.816	0.000	0.000	0.004	0.000	0.000	0.087	0.007	0.000	0.000	0.491	0.000	0.020	0.026	0.000	0.787	0.000	10.912	0.007	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.370	0.000	0.000	0.000	0.000	0.016	1.170	5.501	0.000	0.000	0.634	0.000	0.109	0.000	0.277	0.000	0.000	0.231	0.133	0.016	0.000	0.000	14.809	0.000	0.000	0.000	0.000	0.557	0.000	0.000	1.739	0.000	0.000	0.000	0.065	0.000	0.000	0.108	0.000	0.000	0.000	0.000	0.011	0.000	3.499	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000
2011-12-19	0	0.000	0.000	0.679	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.562	0.000	0.000	0.000	0.000	0.000	0.050	0.000	0.403	0.846	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.117	0.000	0.000	0.000	0.018	0.000	0.000	0.000	1.911	0.000	0.000	0.000	0.197	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.041	0.000	0.000	1.607	0.000	0.000	0.906	0.447	0.000	0.000	0.000	0.000	0.000	0.154	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.108	0.000	0.056	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.088
2011-12-22	0	0.000	0.000	0.297	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.292	0.000	0.000	0.000	0.000	0.000	0.191	0.000	1.290	1.417	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.200	0.063	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.732	0.002	0.000	0.000	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.807	0.484	0.000	0.000	0.000	0.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.229	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.015
